review_id,business_id,user_id,date,stars,text
O8Zyn2XgSXU0awnAmeF8bw,_Y6BtWLCjX-PuqoRLRg7qg,wYvc1xQISreTga3yYpzReA,2018-03-18 22:59:23,3.0,"KFC sure is finger lickin good, never fails to deliver taste-wise! I enjoy the crunchy fried chicken and all sides KFC has to offer. The biscuits are delightful, flaky and buttery. Personally, I like to drizzle them with honey. The  prices are definitely economical, and the family meal sizes are big enough to feed a hungry army. 

I came to this carrollwood location since I was in the area to pick up some food for the family on a Sunday. I like the varieties of meals there are to choose from, but when it came to picking the sides this time around it was a bit of a challenging process. I originally wanted green beans to go with the family meal sides, but instead they offered mac n cheese because they were out of the green beans. I was able to still get mashed potatoes and gravy, and the Cole slaw.  

I know it's a Sunday around dinner time, but it didn't quite make sense to me how they would be out of the green beans already. I settled for the mac and cheese this time, hoping it'll be good. I'm thinking it's probably the more popular chosen side option, but I still like my green beans. 

The restaurant appears to have a more expanded seating area,  which is a nice upgrade for the sit in experience if you do stay and eat rather than take out. All in all, I still enjoy the yummy goodness kfc has to offer."
GIoWbv7qV7D--okUA8KD8Q,3QFsv2yrEd7MFyfunZwNCQ,qM1k9-E9zzm3bwsO4CC3dQ,2017-09-20 17:05:22,1.0,"Not impressed. Ordered #5. Subway has a better sandwich. When my change was given, instead of a thank you, he said "" here you go."" Won't be back. Repeat business requires a thank you. I've worked in food & beverage for years. Manager needs to train employees to say thanks If they want repeat business."
sBQ-sFT9EdzdqDrQF32eww,53sCYn198RvVXaND_lAFOg,X4sWiIkhV_cmY6Kctv_gZg,2021-07-30 03:30:08,4.0,I transferred all my prescription medications to this Walgreens and the pharmacy staff actually made the phone calls and filled my prescriptions. They also submitted the insurance coverage properly and were friendly. What they did not do was notify me that my meds were ready for pick-up. I subtracted 1-star because they give COVID shots right in the aisle and do not even have a privacy screen. That was gross.
CyRCbS52cXPQ0TNNZYvSQw,umqAlYC0OtFjFI-sTNSEYw,XuaqlmZdRldcw97I_TtX9w,2021-12-03 12:47:25,5.0,"I had heard of Jeni's ice cream before because I have seen it sold in stores. So I was really excited to try the scoop shop in the neighborhood once it opened. The shop is so cute!! I went for their opening party where they gave the neighborhood free ice cream. See my attached picture. I can't really comment on the price but the taste was amazing. My favorite of the flavors I tried was Texas Sheet Cake which is actually non dairy! It was very rich chocolate with chunks of cake. It was delicious. The waffle bowl was also really good. I saw them making them fresh from batter right in the shop. Needless to say, the shop smelled incredibly good. I would definitely stop by to get some of the Texas sheet cake flavor again."
v7IcEKoEoXPCN9H6XabtmA,D99kvKSnsCtD07mExtN_Pg,6s-g2vFu12OemhiK3FJuOQ,2008-08-24 23:35:57,2.0,"I've been to this Applebee's many, many times, just not lately. As expected, it looks like an Applebee's, smells like one, and has as much personality as one, with all that fake neighborhoody crap inside. There is an abundance of parking and seating.

While theri menu has changed over the years in response to America's schizo food culture, I think I speak for everyone when I state that the fare here, like every other Applebee's I've ever been to, is still typical Applebee's fare.

Not worth your time unless you, you know, LIKE Applebee's."
EgVT84lvuTi284LzFolKlg,IdFF45ev2i3jZU8UUOgYOg,Htz2PJtwkLwTAUvHgfO14Q,2017-04-30 02:39:00,3.0,"Now that I'm a Jersey girl, I thought I'd give this place a try. Seemed like a place a suburban family would go to. 

There was ample parking, so already a good start to my dining experience. I get so amped about parking eventhough I know it's a thing in the burbs. I'm a Brooklyn girl and used to stressing over parking. Many occasions I've had to park a half mile from my destination. One would say that defeats the purpose of driving but I would counter back with it beats the effing subways. But that's not what this review is about.

It was the start of the dinner hour so not a lot of people and zero wait time. Got our seat, waiter came, placed our order. Easy as pie. 

My kid got crayons and something to color. Hooray for distractions. 

The food was what you would expect at a chain. It did not blow you away but it was still enjoyable. The portions were big, service was great, and the final bill was reasonable. Overall a good night. Will I return? Of course."
8U9xpyPViDqpmQFe35BDcw,phWWsY0gdnOoHWtRMS9jfg,sj8ihD9bIAhj5HY0I_JKYA,2017-09-23 22:24:57,1.0,"I thought we were past the old bait and switch scheme auto shops pull where you go in for an oil change and come out with a new engine. My first time here they come up with $700 worth of repairs I don't want or need and then refused to do the repairs I asked for.  I asked if they could patch me up to get me back on the road and Joseph refused. Instead he charged me $80 for a 5.3 quart oil change and tell me how great it was of them to do a courtesy check. My family and I just moved here. We have 5 vehicles. These guys told me to go back to Mississippi because I wouldn't spend $1,000 on my first visit. That leads me to believe nobody goes back a 2nd time. I know that nobody from my family will ever go back here. I should have known something was up when I saw that 7 of their 8 bays are empty. I'd save money by going to the dealership. There diagnoses by the way... They wanted to replace the water pump, thermostats, radiator tubes, 2 cooling fans and 2 fan belts. None of that work had to be done. Joe kept telling me how it's not a problem that I didn't want the work done. He kept saying how much he didn't want my business. He is rude, curse. He questioned my man hood! As if I somehow was concerned about this bitter mans opinion of my manhood. What a weirdo. No wonder our kids want to take Uber. Guys like this ensure that there aren't going to be any cars that need an oil changes in 10 years."
z784jSCn1G11nNR0et11Qw,LQ1pUK_jGEAweI-o4ckKrQ,nKmS_YdnRly9Zxvxhgrwog,2020-11-11 21:30:17,2.0,"I went to Supercuts just to get a trim. I asked for two inches off my hair. When I first got my hair cut, it looked good. However, a day or two after getting it cut, I realized my ends were not even. Now I'll have to go to another hair salon to get my hair trimmed again so they can even out my ends."
13VdRkyi2dApQxdMBf4XbQ,Ic0d758DdFo1tYyZu73Now,gT6Y6z8oSHg5JSV8Fvcs6A,2010-10-18 17:43:12,4.0,"When you have been to one Walgreens you have been to them all..  This company rocks for organization and decent prices..  All of there stores are uniform in structure and as always located in great spots...  The question is not are you a fan, rather how can you not be?"
FNte1XxWjvvadNp_vwxsKA,iUvmu6k_GyMlIjw67dTweA,khISyZ9z2dI9soo4pFVWoQ,2017-06-15 18:00:40,5.0,"this is the best chipotle location i have been to in YEARSSS!! takes me back to the times i first discovered chipotle and how in love I was with it. Lately other locations either overcook or burn the steak or chicken, and I have been avoiding most chipotle restaurants because of that. Not here. It is perfect here! customer service is  so friendly and fast working! Their food portions are generous and they give the fair 4 ounces ,they are not stingy like at other many locations."
Qc9PTl6uRswMe6gnEvae_g,stU1HpOfN017HExsWYuSqQ,8Akq8sh1LSmJbqa6Jjxxqg,2010-12-26 17:44:59,2.0,"This is pretty bad Post Office branch.  The Nora branch has got to be the busiest and smallest branch I've ever seen.  It serves two humongous zip codes (46240 and 46260) from Township Line Road to Allisonville in the east/west, and from 96th Street until somewhere north of Broad Ripple going north/south - basically, all of Washington Township.  However, to have one or two people on duty at any given time, when you serve a population that is as big as some cities, is quite the EPIC FAIL.

There is ALWAYS a line of people who are incredulous as to how inefficient this post office is and how long the line wait is.  Why is this Post Office so inefficient, you ask? Because the ""employees"" answer to no one!  No one can get fired here.  They just look like they are busy (walking around with nothing in hand) or tell people that their register is closed or just appear out of nowhere and ask if anyone is picking up a package, otherwise they cannot help now.  They don't worry about helping the customer, because the Post Office is a monopoly.  Where are the customers going to go?  Nowhere because the next nearest post office is pretty far, and somewhat of a hassle to get to.  Basically, the attitude at this post office is: You're gonna get screwed by us, so we're gonna make sure it is done as painstakingly slow as possible!"
ZUv8W-9sIY_Fra6pnRDMCQ,TH5JbtNWbs1yNI7LYsAReQ,GHSUUoxE9IZOPMbZp1YyaA,2011-05-29 18:53:57,5.0,"Its Pizza Hut. What do you expect? When someone tells you ""Hey, where do you go for a good burger?"" you never ever answer ""McDonalds or Del Taco"" right? 

There Pizza sucks, as do most of their greasy food.Their staff is very nice however, and I even made it a point for the delivery girl to tell her manager that he is VERY CLEVER to be the ONLY PIZZA PLACE that delivers to this area. 

 Why did you give it a 5 star rating then? Are you high? Nope. I gave them the 5 star rating because on a 3 day weekend, Saturday night at 10:30pm, this Pizza Hut was the ONLY PLACE to deliver Pizza, except Roundtable which i cannot order cause my girlfriend used to work for their marketing team, and will not eat there on principal. 

Yup, NOT ONE PLACE delivers to Creekside or Rosewood apartments on Mira Loma and McCarran. 

So, kudos to you Pizza Hut, you won by default. Other Pizza places that dont deliver, you betrayed me, and i hope you burn in hell! So betrayed, so very betrayed."
